{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2020-07-13', 'time_high': '2020-07-13 19:35:20', 'time_low': '2020-07-13 11:06:30', 'open': 4.6139677044, 'high': 4.9151149646, 'low': 4.4814986656, 'close': 4.8962944035, 'volume': 28339.9968219597, 'market_cap': 0.0}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2020-12-15', 'time_high': '2020-12-15 21:37:06', 'time_low': '2020-12-15 05:28:06', 'open': 3.14143606, 'high': 3.37933562, 'low': 3.06138928, 'close': 3.29994825, 'volume': 18320577.70584794, 'market_cap': 253888300.79056928}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2020-12-16', 'time_high': '2020-12-16 20:31:06', 'time_low': '2020-12-16 13:50:08', 'open': 3.29980167, 'high': 3.3737996, 'low': 3.15137985, 'close': 3.34416193, 'volume': 21054734.12212418, 'market_cap': 257289971.4994128}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2020-12-17', 'time_high': '2020-12-17 00:12:06', 'time_low': '2020-12-17 09:44:06', 'open': 3.3437269, 'high': 3.37737434, 'low': 3.17982172, 'close': 3.20925478, 'volume': 10227873.82498898, 'market_cap': 246910612.29030398}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2020-12-18', 'time_high': '2020-12-18 13:01:06', 'time_low': '2020-12-18 00:25:06', 'open': 3.20961315, 'high': 3.46928792, 'low': 3.14192296, 'close': 3.40479821, 'volume': 23107656.31216003, 'market_cap': 261955147.9681235}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2020-12-19', 'time_high': '2020-12-19 12:34:05', 'time_low': '2020-12-19 01:30:06', 'open': 3.40537811, 'high': 3.61032174, 'low': 3.38022701, 'close': 3.46961336, 'volume': 19919598.41979202, 'market_cap': 266941834.8281187}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2020-12-20', 'time_high': '2020-12-20 07:58:05', 'time_low': '2020-12-20 22:39:06', 'open': 3.46966286, 'high': 3.49537785, 'low': 3.28585381, 'close': 3.31146868, 'volume': 18750351.36029349, 'market_cap': 254774648.64417177}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2020-12-21', 'time_high': '2020-12-21 00:38:06', 'time_low': '2020-12-21 12:17:06', 'open': 3.31145577, 'high': 3.35108192, 'low': 3.03368315, 'close': 3.09761923, 'volume': 25892571.08460879, 'market_cap': 238321701.83207214}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2020-12-22', 'time_high': '2020-12-22 16:23:06', 'time_low': '2020-12-22 08:32:06', 'open': 3.0941214, 'high': 3.12881238, 'low': 2.92483372, 'close': 3.08242113, 'volume': 23991867.54638914, 'market_cap': 237152404.67406237}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2020-12-23', 'time_high': '2020-12-23 08:34:07', 'time_low': '2020-12-23 22:26:11', 'open': 3.08242726, 'high': 3.62008376, 'low': 2.79621039, 'close': 2.91632255, 'volume': 50329367.05586588, 'market_cap': 224373269.45283446}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2020-12-24', 'time_high': '2020-12-24 23:55:10', 'time_low': '2020-12-24 00:46:07', 'open': 2.93046542, 'high': 3.11195906, 'low': 2.78979871, 'close': 3.09872279, 'volume': 29820498.43017837, 'market_cap': 238406606.64256173}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2020-12-25', 'time_high': '2020-12-25 10:16:06', 'time_low': '2020-12-25 17:09:06', 'open': 3.09741341, 'high': 3.12698052, 'low': 2.85822943, 'close': 2.95470966, 'volume': 26360909.1652263, 'market_cap': 227326660.72917536}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2020-12-26', 'time_high': '2020-12-26 16:39:07', 'time_low': '2020-12-26 10:46:07', 'open': 2.95511875, 'high': 2.98856694, 'low': 2.85338354, 'close': 2.91826964, 'volume': 21332105.12686679, 'market_cap': 224523072.79858658}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2020-12-27', 'time_high': '2020-12-27 16:08:06', 'time_low': '2020-12-27 12:13:06', 'open': 2.91826875, 'high': 3.05076698, 'low': 2.8480744, 'close': 2.90616148, 'volume': 24533711.4152736, 'market_cap': 223591506.2071231}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2020-12-28', 'time_high': '2020-12-28 15:49:06', 'time_low': '2020-12-28 04:31:06', 'open': 2.9052931, 'high': 3.04674521, 'low': 2.86666076, 'close': 2.94743505, 'volume': 27088075.26099473, 'market_cap': 226766973.63691378}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2020-12-29', 'time_high': '2020-12-29 00:12:06', 'time_low': '2020-12-29 16:14:06', 'open': 2.94743676, 'high': 3.00663335, 'low': 2.83550604, 'close': 2.92466554, 'volume': 25386162.20461985, 'market_cap': 225015154.53073844}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2020-12-30', 'time_high': '2020-12-30 01:45:06', 'time_low': '2020-12-30 09:04:06', 'open': 2.92529379, 'high': 2.93991509, 'low': 2.83332631, 'close': 2.92240921, 'volume': 17031663.37572227, 'market_cap': 224841558.73354176}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2020-12-31', 'time_high': '2020-12-31 23:55:09', 'time_low': '2020-12-31 13:16:07', 'open': 2.92204763, 'high': 3.19090256, 'low': 2.7888219, 'close': 3.13560929, 'volume': 18953615.04080886, 'market_cap': 241244544.96095827}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-01', 'time_high': '2021-01-01 12:57:06', 'time_low': '2021-01-01 02:33:06', 'open': 3.15353536, 'high': 3.87353687, 'low': 3.05454162, 'close': 3.66482291, 'volume': 81260735.80998991, 'market_cap': 281960682.51495993}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-02', 'time_high': '2021-01-02 03:35:07', 'time_low': '2021-01-02 21:01:09', 'open': 3.66216375, 'high': 3.9370071, 'low': 3.29926303, 'close': 3.49494033, 'volume': 50081957.5059217, 'market_cap': 268890417.55983794}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-03', 'time_high': '2021-01-03 16:31:07', 'time_low': '2021-01-03 01:46:06', 'open': 3.49429184, 'high': 3.82608998, 'low': 3.39684201, 'close': 3.47294394, 'volume': 36997984.5428293, 'market_cap': 267198080.18400827}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-04', 'time_high': '2021-01-04 06:52:06', 'time_low': '2021-01-04 10:19:06', 'open': 3.47351918, 'high': 3.83195978, 'low': 3.25040249, 'close': 3.5902431, 'volume': 39414734.19846431, 'market_cap': 276222731.57125896}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-05', 'time_high': '2021-01-05 16:30:07', 'time_low': '2021-01-05 06:16:06', 'open': 3.59067008, 'high': 4.34322217, 'low': 3.48549158, 'close': 4.23741233, 'volume': 69735075.48731633, 'market_cap': 326014027.0262304}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-06', 'time_high': '2021-01-06 18:04:06', 'time_low': '2021-01-06 00:28:06', 'open': 4.23396922, 'high': 4.97132392, 'low': 4.15529829, 'close': 4.62035724, 'volume': 77632626.84504913, 'market_cap': 355476680.6525851}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-07', 'time_high': '2021-01-07 03:43:06', 'time_low': '2021-01-07 19:13:06', 'open': 4.60581025, 'high': 4.80897694, 'low': 4.34703194, 'close': 4.4766134, 'volume': 53715137.95888678, 'market_cap': 344417452.5417508}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-08', 'time_high': '2021-01-08 23:57:06', 'time_low': '2021-01-08 02:46:06', 'open': 4.47587228, 'high': 5.81302912, 'low': 4.05474627, 'close': 5.79711037, 'volume': 100707263.71146575, 'market_cap': 446012600.9184342}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-09', 'time_high': '2021-01-09 23:38:06', 'time_low': '2021-01-09 00:12:06', 'open': 5.7667078, 'high': 7.45908462, 'low': 5.62101253, 'close': 7.21853136, 'volume': 162227415.0538996, 'market_cap': 555372545.998636}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-10', 'time_high': '2021-01-10 01:21:06', 'time_low': '2021-01-10 20:31:06', 'open': 7.21622872, 'high': 7.50171238, 'low': 6.19173153, 'close': 6.58649594, 'volume': 96243971.85835193, 'market_cap': 506745602.56137604}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-11', 'time_high': '2021-01-11 12:36:07', 'time_low': '2021-01-11 14:16:07', 'open': 6.57978516, 'high': 6.98601688, 'low': 5.77550256, 'close': 6.49408911, 'volume': 101394969.31243204, 'market_cap': 499636092.6377438}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-12', 'time_high': '2021-01-12 12:05:07', 'time_low': '2021-01-12 00:08:06', 'open': 6.48761531, 'high': 8.19862061, 'low': 6.45798749, 'close': 7.78269988, 'volume': 157738756.88067654, 'market_cap': 598778010.9650843}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-13', 'time_high': '2021-01-13 23:37:06', 'time_low': '2021-01-13 02:43:06', 'open': 7.75713729, 'high': 8.47856866, 'low': 7.18676231, 'close': 8.46681532, 'volume': 107370548.28544803, 'market_cap': 651411838.4074965}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-14', 'time_high': '2021-01-14 15:13:06', 'time_low': '2021-01-14 06:39:06', 'open': 8.46418862, 'high': 9.52769081, 'low': 8.2286025, 'close': 9.26131505, 'volume': 154674301.1514991, 'market_cap': 712538307.9536196}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-15', 'time_high': '2021-01-15 13:50:10', 'time_low': '2021-01-15 16:10:10', 'open': 9.27042862, 'high': 9.85563951, 'low': 8.633324, 'close': 9.38001211, 'volume': 123418249.15189573, 'market_cap': 721670509.8629944}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-16', 'time_high': '2021-01-16 15:13:07', 'time_low': '2021-01-16 02:58:07', 'open': 9.38683586, 'high': 13.3592401, 'low': 9.1694727, 'close': 12.87791808, 'volume': 302897986.0758435, 'market_cap': 990789094.8703363}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-17', 'time_high': '2021-01-17 05:41:06', 'time_low': '2021-01-17 19:07:06', 'open': 12.86845588, 'high': 14.38286823, 'low': 12.4002227, 'close': 13.20268392, 'volume': 303643624.20275736, 'market_cap': 1015775622.7795109}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-18', 'time_high': '2021-01-18 08:01:06', 'time_low': '2021-01-18 04:01:06', 'open': 13.17921703, 'high': 13.83418698, 'low': 12.68175083, 'close': 12.70157425, 'volume': 144213431.947172, 'market_cap': 977221720.2903415}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-19', 'time_high': '2021-01-19 09:01:06', 'time_low': '2021-01-19 19:56:11', 'open': 12.7123593, 'high': 13.33198797, 'low': 11.62125967, 'close': 11.79032094, 'volume': 147387064.32147405, 'market_cap': 907112573.921226}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-20', 'time_high': '2021-01-20 20:02:06', 'time_low': '2021-01-20 12:04:06', 'open': 11.79147427, 'high': 12.99858832, 'low': 11.07971846, 'close': 12.41156545, 'volume': 143245333.86799076, 'market_cap': 954909297.2247086}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-21', 'time_high': '2021-01-21 05:58:06', 'time_low': '2021-01-21 22:41:11', 'open': 12.4185504, 'high': 12.99000578, 'low': 11.14710993, 'close': 11.31011639, 'volume': 166420740.7454643, 'market_cap': 870167049.5491977}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-22', 'time_high': '2021-01-22 20:49:06', 'time_low': '2021-01-22 01:15:06', 'open': 11.30127654, 'high': 13.38075313, 'low': 10.72032685, 'close': 12.71883601, 'volume': 190313147.9317812, 'market_cap': 978549789.4519876}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-23', 'time_high': '2021-01-23 09:24:06', 'time_low': '2021-01-23 00:18:06', 'open': 12.70736199, 'high': 13.47914117, 'low': 12.56252815, 'close': 12.87722578, 'volume': 140727865.18041307, 'market_cap': 990735831.5834637}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-24', 'time_high': '2021-01-24 11:54:06', 'time_low': '2021-01-24 19:56:06', 'open': 12.87247994, 'high': 13.16489253, 'low': 12.27584204, 'close': 12.46391952, 'volume': 105137517.76827264, 'market_cap': 958937265.2849256}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-25', 'time_high': '2021-01-25 04:46:06', 'time_low': '2021-01-25 22:34:06', 'open': 12.45966234, 'high': 12.92879876, 'low': 12.08139786, 'close': 12.2240954, 'volume': 89612475.1634253, 'market_cap': 940485903.5208094}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-26', 'time_high': '2021-01-26 19:16:11', 'time_low': '2021-01-26 14:49:07', 'open': 12.22285353, 'high': 12.7168646, 'low': 11.48373967, 'close': 12.1728899, 'volume': 117575609.14865577, 'market_cap': 936546303.0327697}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-27', 'time_high': '2021-01-27 00:02:07', 'time_low': '2021-01-27 14:55:07', 'open': 12.17948281, 'high': 12.22419022, 'low': 10.83576407, 'close': 11.18479693, 'volume': 97215394.53739269, 'market_cap': 860525339.8803284}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-28', 'time_high': '2021-01-28 13:10:08', 'time_low': '2021-01-28 00:25:06', 'open': 11.18737069, 'high': 12.68406127, 'low': 10.90334082, 'close': 12.00026985, 'volume': 115201838.72, 'market_cap': 923265424.82}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-29', 'time_high': '2021-01-29 05:20:07', 'time_low': '2021-01-29 04:22:06', 'open': 12.02298346, 'high': 12.60681627, 'low': 11.37697367, 'close': 11.62169684, 'volume': 146529369.4, 'market_cap': 894139132.23}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-30', 'time_high': '2021-01-30 06:19:06', 'time_low': '2021-01-30 03:38:06', 'open': 11.61605344, 'high': 12.62557385, 'low': 11.31263917, 'close': 11.98441928, 'volume': 112936218.05, 'market_cap': 922045928.77}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-01-31', 'time_high': '2021-01-31 12:40:08', 'time_low': '2021-01-31 00:43:06', 'open': 11.99727482, 'high': 15.22437572, 'low': 11.85807034, 'close': 13.51631794, 'volume': 351069269.65, 'market_cap': 1039905700.55}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-01', 'time_high': '2021-02-01 00:00:06', 'time_low': '2021-02-01 00:26:06', 'open': 13.51938278, 'high': 13.51938278, 'low': 12.63804117, 'close': 13.22777041, 'volume': 149280612.03, 'market_cap': 1017705702.86}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-02', 'time_high': '2021-02-02 23:31:06', 'time_low': '2021-02-02 04:01:06', 'open': 13.23548195, 'high': 13.67038254, 'low': 12.80548921, 'close': 13.51504517, 'volume': 91074992.13, 'market_cap': 1039807777.16}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-03', 'time_high': '2021-02-03 23:55:12', 'time_low': '2021-02-03 01:26:06', 'open': 13.50719499, 'high': 14.9048751, 'low': 13.20100151, 'close': 14.80504916, 'volume': 144515018.13, 'market_cap': 1139056885.31}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-04', 'time_high': '2021-02-04 07:37:07', 'time_low': '2021-02-04 09:13:07', 'open': 14.79927119, 'high': 15.81354277, 'low': 13.98280893, 'close': 15.36817705, 'volume': 180318627.93, 'market_cap': 1182382287.53}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-05', 'time_high': '2021-02-05 16:56:07', 'time_low': '2021-02-05 00:13:07', 'open': 15.34853162, 'high': 17.99698886, 'low': 15.22049739, 'close': 17.91379881, 'volume': 196730773.6, 'market_cap': 1378234929.41}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-06', 'time_high': '2021-02-06 23:07:07', 'time_low': '2021-02-06 01:53:08', 'open': 17.90972991, 'high': 18.54456137, 'low': 16.03665179, 'close': 17.97602062, 'volume': 192597459.12, 'market_cap': 1383022091.87}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-07', 'time_high': '2021-02-07 23:56:09', 'time_low': '2021-02-07 00:03:07', 'open': 18.02067225, 'high': 24.21027939, 'low': 18.0003454, 'close': 24.2071792, 'volume': 545865728.88, 'market_cap': 1862429084.05}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-08', 'time_high': '2021-02-08 18:22:07', 'time_low': '2021-02-08 00:02:07', 'open': 24.04464237, 'high': 33.3060229, 'low': 23.66959704, 'close': 30.27532814, 'volume': 894521368.62, 'market_cap': 2329294594.72}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-09', 'time_high': '2021-02-09 23:28:07', 'time_low': '2021-02-09 12:59:07', 'open': 30.25590877, 'high': 32.97258596, 'low': 27.57258552, 'close': 31.59888577, 'volume': 445128059.29, 'market_cap': 2431125220.96}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-10', 'time_high': '2021-02-10 22:22:07', 'time_low': '2021-02-10 00:00:08', 'open': 31.59962632, 'high': 59.93984015, 'low': 31.59962632, 'close': 55.29847928, 'volume': 2235807128.87, 'market_cap': 4254502157.11}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-11', 'time_high': '2021-02-11 06:38:06', 'time_low': '2021-02-11 19:09:06', 'open': 54.93386191, 'high': 56.2638772, 'low': 42.22793924, 'close': 47.37031942, 'volume': 856224805.79, 'market_cap': 3644532883.67}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-12', 'time_high': '2021-02-12 08:27:06', 'time_low': '2021-02-12 04:19:07', 'open': 47.1575208, 'high': 54.39250362, 'low': 43.77418845, 'close': 48.65618258, 'volume': 688788872.32, 'market_cap': 3743463408.57}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-13', 'time_high': '2021-02-13 06:56:07', 'time_low': '2021-02-13 21:30:12', 'open': 48.65752282, 'high': 51.91789468, 'low': 43.4914936, 'close': 43.78714775, 'volume': 380032573.12, 'market_cap': 3368854207.02}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-14', 'time_high': '2021-02-14 08:51:07', 'time_low': '2021-02-14 23:46:09', 'open': 43.76674042, 'high': 44.54382215, 'low': 38.32867592, 'close': 38.5759553, 'volume': 472803312.8, 'market_cap': 2967920405.6}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-15', 'time_high': '2021-02-15 14:00:10', 'time_low': '2021-02-15 04:43:08', 'open': 38.54552695, 'high': 43.98727253, 'low': 33.83211178, 'close': 38.1765026, 'volume': 492075708.25, 'market_cap': 2937187690.56}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-16', 'time_high': '2021-02-16 01:25:07', 'time_low': '2021-02-16 20:20:10', 'open': 38.15912098, 'high': 39.49046401, 'low': 35.28501276, 'close': 36.3360754, 'volume': 360245754.89, 'market_cap': 2795590641.48}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-17', 'time_high': '2021-02-17 12:43:06', 'time_low': '2021-02-17 05:28:06', 'open': 36.40126094, 'high': 41.2050802, 'low': 34.22456934, 'close': 37.0521457, 'volume': 417547992.03, 'market_cap': 2850682982.19}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-18', 'time_high': '2021-02-18 11:01:06', 'time_low': '2021-02-18 00:32:06', 'open': 37.05547836, 'high': 43.69624514, 'low': 36.02028199, 'close': 41.01509085, 'volume': 433522042.56, 'market_cap': 3155580311.95}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-19', 'time_high': '2021-02-19 00:04:07', 'time_low': '2021-02-19 02:10:07', 'open': 41.04082725, 'high': 41.21041701, 'low': 38.00141242, 'close': 38.75145656, 'volume': 319733161.67, 'market_cap': 2981422955.12}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-20', 'time_high': '2021-02-20 10:07:07', 'time_low': '2021-02-20 22:44:07', 'open': 38.76970464, 'high': 42.75159891, 'low': 32.88934982, 'close': 36.23386826, 'volume': 468606771.3, 'market_cap': 2787727124.84}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-21', 'time_high': '2021-02-21 10:54:07', 'time_low': '2021-02-21 00:07:07', 'open': 36.10154763, 'high': 37.93278263, 'low': 35.15163506, 'close': 36.14797379, 'volume': 213433308.17, 'market_cap': 2781118657.62}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-22', 'time_high': '2021-02-22 00:01:07', 'time_low': '2021-02-22 14:19:07', 'open': 36.14577734, 'high': 36.25886642, 'low': 26.93320919, 'close': 32.27905809, 'volume': 341397482.11, 'market_cap': 2483455676.84}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-23', 'time_high': '2021-02-23 00:00:07', 'time_low': '2021-02-23 09:13:07', 'open': 32.31002799, 'high': 32.31002799, 'low': 23.41165894, 'close': 27.56290304, 'volume': 358695614.47, 'market_cap': 2120608594.61}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-24', 'time_high': '2021-02-24 08:18:08', 'time_low': '2021-02-24 00:28:08', 'open': 27.58315011, 'high': 31.89814765, 'low': 25.48559093, 'close': 29.93597928, 'volume': 367826263.36, 'market_cap': 2303186092.75}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-25', 'time_high': '2021-02-25 02:53:07', 'time_low': '2021-02-25 23:59:07', 'open': 29.9255071, 'high': 32.03687807, 'low': 26.73953222, 'close': 26.73953222, 'volume': 246988831.99, 'market_cap': 2057260868.46}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-26', 'time_high': '2021-02-26 17:04:07', 'time_low': '2021-02-26 07:55:08', 'open': 26.86048305, 'high': 27.98298736, 'low': 24.98932458, 'close': 25.93980949, 'volume': 178639218.24, 'market_cap': 1995732556.84}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-27', 'time_high': '2021-02-27 06:51:07', 'time_low': '2021-02-27 23:29:07', 'open': 25.96340724, 'high': 27.41600506, 'low': 25.25753866, 'close': 25.81447232, 'volume': 160106642.04, 'market_cap': 1986089483.92}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-02-28', 'time_high': '2021-02-28 00:35:07', 'time_low': '2021-02-28 15:46:07', 'open': 25.82120528, 'high': 25.90975279, 'low': 22.30106906, 'close': 23.82322037, 'volume': 156409576.28, 'market_cap': 1832888422.12}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-01', 'time_high': '2021-03-01 23:02:07', 'time_low': '2021-03-01 00:11:09', 'open': 23.87715172, 'high': 27.76976673, 'low': 23.6979754, 'close': 27.40377184, 'volume': 248201636.49, 'market_cap': 2108365509.08}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-02', 'time_high': '2021-03-02 12:52:07', 'time_low': '2021-03-02 20:50:12', 'open': 27.42073194, 'high': 31.74214448, 'low': 26.01521262, 'close': 27.13515651, 'volume': 563934378.83, 'market_cap': 2087699036.17}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-03', 'time_high': '2021-03-03 09:31:07', 'time_low': '2021-03-03 00:10:08', 'open': 27.14820307, 'high': 29.23093223, 'low': 26.61944606, 'close': 27.27207785, 'volume': 305240057.64, 'market_cap': 2098233361.14}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-04', 'time_high': '2021-03-04 02:22:07', 'time_low': '2021-03-04 18:55:10', 'open': 27.26654016, 'high': 28.73361877, 'low': 24.28047606, 'close': 25.80517489, 'volume': 290696777.27, 'market_cap': 1985374166.97}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-05', 'time_high': '2021-03-05 00:00:07', 'time_low': '2021-03-05 02:10:08', 'open': 25.78188959, 'high': 25.78188959, 'low': 23.62070288, 'close': 24.37805434, 'volume': 192065807.4, 'market_cap': 2022827427.68}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-06', 'time_high': '2021-03-06 07:11:08', 'time_low': '2021-03-06 04:48:08', 'open': 24.34083138, 'high': 25.49648822, 'low': 23.89537857, 'close': 24.92347801, 'volume': 138082740.25, 'market_cap': 2077815225.46}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-07', 'time_high': '2021-03-07 09:58:08', 'time_low': '2021-03-07 00:00:08', 'open': 24.9171414, 'high': 27.86521323, 'low': 24.9171414, 'close': 26.65015533, 'volume': 300207534.15, 'market_cap': 2236935400.1}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-08', 'time_high': '2021-03-08 06:07:08', 'time_low': '2021-03-08 22:33:08', 'open': 26.65593422, 'high': 27.06946724, 'low': 25.1743829, 'close': 25.54598925, 'volume': 209982091.43, 'market_cap': 2163005884.44}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-09', 'time_high': '2021-03-09 21:53:08', 'time_low': '2021-03-09 00:49:08', 'open': 25.54934158, 'high': 34.59547129, 'low': 23.74354833, 'close': 34.24870088, 'volume': 1202374920.32, 'market_cap': 4334543280.81}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-10', 'time_high': '2021-03-10 00:19:08', 'time_low': '2021-03-10 21:11:07', 'open': 34.24568369, 'high': 35.58499978, 'low': 28.91278567, 'close': 29.71404755, 'volume': 842150960.03, 'market_cap': 3770336408.39}
{'ID': 0, 'name': 'Avalanche', 'symbol': 'AVAX', 'date': '2021-03-11', 'time_high': '2021-03-11 13:01:07', 'time_low': '2021-03-11 01:10:08', 'open': 29.65120301, 'high': 32.82171514, 'low': 28.46723854, 'close': 30.7289913, 'volume': 596126031.17, 'market_cap': 3922974039.78}
